Synsets,domain_x,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,ngram_2009_2019_original_sleep,ngram_2009_2019_updata_sleep
Synset('flame_tokay.n.01'),fruit,1,0,0.0,1.2515883100381195,0.3806150378360972,11,1,1,nb,5.129156528166872e-10,5.129156528166872e-10
Synset('fox_grape.n.02'),fruit,1,2,1.3401360544217686,1.1264294790343077,2.109241668008372,9,1,2,nb,3.725511501883655e-09,3.725511501883655e-09
Synset('freestone.n.01'),fruit,1,0,0.0,0.8761118170266836,0.9991144743197552,9,1,1,nb,1.7590546268587592e-07,1.7590546268587592e-07
Synset('genip.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.6969087103526004,5,2,2,b,3.5786928575203877e-09,3.5786928575203877e-09
Synset('genipap.n.01'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.903960714860731,7,2,2,b,1.9154946211887643e-09,1.9154946211887643e-09
Synset('golden_delicious.n.01'),fruit,1,0,0.0,1.2515883100381195,0.5867815166639833,16,2,1,nb,6.191517621990812e-08,6.191517621990812e-08
Synset('gooseberry.n.02'),fruit,1,0,1.3401360544217686,1.1264294790343077,0.8405248752213814,10,1,2,nb,3.219155950291834e-07,3.219155950291834e-07
Synset('granadilla.n.04'),fruit,1,0,2.6802721088435373,1.0012706480304956,1.268716792786991,10,1,4,nb,1.2617504912094579e-08,1.2617504912094579e-08
Synset('granny_smith.n.01'),fruit,1,0,0.0,1.1264294790343077,0.6819352761230076,12,1,1,nb,1.2753881305605963e-07,1.2753881305605963e-07
Synset('grape.n.01'),fruit,1,14,2.6802721088435373,0.8761118170266836,1.4273063918853648,5,1,3,b,3.6917033596559823e-06,3.6917033596559823e-06
Synset('grapefruit.n.02'),fruit,1,0,2.6802721088435373,1.0012706480304956,1.3004347126066655,10,1,2,b,1.1860951303949656e-06,1.1860951303949656e-06
Synset('greengage.n.01'),fruit,1,0,0.0,1.0012706480304956,0.7295121558525197,9,2,1,nb,2.558259088124419e-08,2.558259088124419e-08
Synset('grimes'_golden.n.01'),fruit,1,0,0.0,1.1264294790343077,0.7929479954918693,14,1,1,nb,2.1737103657452778e-10,2.1737103657452778e-10
Synset('guava.n.03'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.3480115923361775,5,1,3,b,3.2556465666789724e-07,3.2556465666789724e-07
Synset('heart_cherry.n.02'),fruit,1,1,0.0,1.1264294790343077,0.7453711157623572,7,3,2,nb,4.3382855899836755e-09,4.3382855899836755e-09
Synset('honeydew.n.01'),fruit,1,0,0.0,1.2515883100381195,1.617613910803413,8,2,2,nb,2.544104086162195e-07,2.544104086162195e-07
Synset('huckleberry.n.03'),fruit,1,0,1.3401360544217686,1.0012706480304956,1.316293672516503,11,1,3,nb,5.595351992646804e-07,5.595351992646804e-07
Synset('jaboticaba.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.9673965545000806,10,1,2,b,4.910099810010651e-09,4.910099810010651e-09
Synset('jackfruit.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.934793109000161,3,3,14,b,5.7692905676673146e-05,5.7692905676673146e-05
Synset('jaffa_orange.n.01'),fruit,1,0,0.0,1.2515883100381195,0.6026404765738207,12,1,1,nb,2.086873918936845e-09,2.086873918936845e-09
Synset('jonathan.n.01'),fruit,1,0,0.0,1.1264294790343077,0.697794236032845,8,1,1,nb,1.5179581345912332e-05,1.5179581345912332e-05
Synset('jujube.n.02'),fruit,2,0,1.3401360544217686,0.8761118170266836,0.8246659153115441,6,3,3,b,9.559437538428361e-08,9.559437538428361e-08
Synset('kai_apple.n.01'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.3638705522460153,9,1,1,b,2.6660415668052067e-11,2.6660415668052067e-11
Synset('ketembilla.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.6493318306230882,10,3,2,b,1.9711505029228573e-10,1.9711505029228573e-10
Synset('key_lime.n.01'),fruit,1,0,0.0,1.1264294790343077,0.697794236032845,8,1,1,nb,1.190317854989202e-07,1.190317854989202e-07
Synset('kiwi.n.03'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.9356786346804058,4,3,4,b,6.967244260877707e-07,6.967244260877707e-07
Synset('kumquat.n.02'),fruit,1,0,1.3401360544217686,1.0012706480304956,0.9991144743197552,7,1,2,b,5.5048386303869663e-08,5.5048386303869663e-08
Synset('lane's_prince_albert.n.01'),fruit,1,0,0.0,1.1264294790343077,0.4916277572049589,20,1,1,nb,1.6227626780208513e-09,1.6227626780208513e-09
Synset('lanseh.n.01'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.618499436483658,5,4,1,b,1.326550835971259e-08,1.326550835971259e-08
Synset('lemon.n.01'),fruit,1,0,2.6802721088435373,1.0012706480304956,0.6502173563033328,5,1,5,b,1.135432135997276e-05,1.135432135997276e-05
Synset('lime.n.06'),fruit,1,1,1.3401360544217686,1.0012706480304956,0.8088069554017067,4,1,8,b,7.176350995957199e-06,7.176350995957199e-06
Synset('lingonberry.n.02'),fruit,1,0,1.3401360544217686,1.0012706480304956,0.9515375945902432,8,4,2,nb,4.1064994572406505e-08,4.1064994572406505e-08
Synset('litchi.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.6651907905329255,5,7,2,b,1.988308830544587e-07,1.988308830544587e-07
Synset('loganberry.n.02'),fruit,1,0,1.3401360544217686,1.0012706480304956,0.5233456770246337,10,1,2,nb,2.0697917725702328e-08,2.0697917725702328e-08
Synset('loquat.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.6969087103526004,6,2,3,b,5.205117851194001e-08,5.205117851194001e-08
Synset('macoun.n.01'),fruit,1,0,0.0,1.2515883100381195,0.697794236032845,6,1,1,nb,1.7948427267161e-08,1.7948427267161e-08
Synset('mamey.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.5541780711640638,5,3,4,b,2.563979462519547e-08,2.563979462519547e-08
Synset('mandarin.n.05'),fruit,1,3,1.3401360544217686,1.0012706480304956,0.9515375945902432,8,2,6,b,1.935083441474316e-06,1.935083441474316e-06
Synset('mango.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.4114474319755272,5,1,2,b,2.242361495516124e-06,2.242361495516124e-06
Synset('mangosteen.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.4590243117050394,10,1,2,b,4.654798501949306e-08,4.654798501949306e-08
Synset('marang.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.522460151344389,6,1,2,b,1.4911908389910036e-08,1.4911908389910036e-08
Synset('mcintosh.n.01'),fruit,1,1,0.0,1.1264294790343077,1.76034454999195,8,1,1,nb,1.0766284447395369e-06,1.0766284447395369e-06
Synset('melon_ball.n.01'),fruit,1,0,0.0,1.0012706480304956,0.4916277572049589,10,1,1,nb,4.4834204896628616e-09,4.4834204896628616e-09
Synset('melon.n.01'),fruit,1,9,1.3401360544217686,0.8761118170266836,1.316293672516503,5,1,2,b,1.273994351468456e-06,1.273994351468456e-06
Synset('morello.n.02'),fruit,1,0,2.6802721088435373,1.1264294790343077,0.8722427950410562,7,1,2,nb,1.6051665202071969e-07,1.6051665202071969e-07
Synset('muscadine.n.02'),fruit,1,1,1.3401360544217686,1.0012706480304956,0.6819352761230076,9,2,2,nb,4.390866651269007e-08,4.390866651269007e-08
Synset('muscat.n.04'),fruit,1,0,1.3401360544217686,1.1264294790343077,0.7295121558525197,6,3,4,nb,4.676989509967195e-07,4.676989509967195e-07
Synset('muskmelon.n.02'),fruit,1,6,1.3401360544217686,1.0012706480304956,1.2528578328771536,9,2,2,nb,4.1574015714562256e-08,4.1574015714562256e-08
Synset('navel_orange.n.01'),fruit,1,0,0.0,1.2515883100381195,0.9673965545000806,12,1,1,nb,2.836954635351577e-08,2.836954635351577e-08
Synset('nectarine.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.903960714860731,9,1,2,b,1.3637913895162254e-07,1.3637913895162254e-07
Synset('net_melon.n.02'),fruit,1,0,1.3401360544217686,1.1264294790343077,1.4590243117050394,9,3,2,nb,1.1492347739485507e-09,1.1492347739485507e-09
Synset('newtown_wonder.n.01'),fruit,1,0,0.0,1.1264294790343077,0.4916277572049589,14,1,1,nb,4.979348562260778e-11,4.979348562260778e-11
Synset('northern_spy.n.01'),fruit,1,0,0.0,1.1264294790343077,0.9991144743197552,12,1,1,nb,1.1360921757014813e-08,1.1360921757014813e-08
Synset('orange.n.01'),fruit,1,6,2.6802721088435373,1.0012706480304956,0.9356786346804058,6,1,6,b,2.365433418689959e-05,2.365433418689959e-05
Synset('papaya.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.903960714860731,6,1,2,b,6.860711937955505e-07,6.860711937955505e-07
Synset('passion_fruit.n.01'),fruit,1,3,1.3401360544217686,0.8761118170266836,1.6493318306230882,13,1,1,b,1.850875055442458e-07,1.850875055442458e-07
Synset('peach.n.03'),fruit,2,0,1.3401360544217686,0.8761118170266836,0.8722427950410562,5,1,5,b,3.467208217180293e-06,3.467208217180293e-06
Synset('pear.n.01'),fruit,2,4,1.3401360544217686,0.8761118170266836,0.9673965545000806,4,1,2,b,2.606266526392822e-06,2.606266526392822e-06
Synset('pearmain.n.01'),fruit,1,0,0.0,1.1264294790343077,0.7770890355820319,8,1,1,nb,2.2503405815544785e-08,2.2503405815544785e-08
Synset('persian_melon.n.02'),fruit,1,0,0.0,1.2515883100381195,1.3004347126066655,13,1,2,nb,1.6354205650699742e-09,1.6354205650699742e-09
Synset('pineapple.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.4114474319755272,6,2,2,b,2.314028759124605e-06,2.314028759124605e-06
Synset('pippin.n.01'),fruit,1,1,0.0,1.1264294790343077,1.443165351795202,6,1,1,nb,4.937199510234404e-07,4.937199510234404e-07
Synset('pitahaya.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.5383191112542265,8,1,2,b,6.067665571374281e-09,6.067665571374281e-09
Synset('plum.n.02'),fruit,2,5,1.3401360544217686,0.8761118170266836,1.7127676702624377,4,1,5,b,2.813642196160386e-06,2.813642196160386e-06
Synset('pomegranate.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.3797295121558526,11,1,2,b,1.079659019399447e-06,1.079659019399447e-06
Synset('pomelo.n.02'),fruit,1,0,1.3401360544217686,1.0012706480304956,1.110127193688617,6,2,2,b,6.459266184106648e-08,6.459266184106648e-08
Synset('prickly_pear.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.0942682337787797,12,1,2,b,1.8965179084749131e-07,1.8965179084749131e-07
Synset('prima.n.01'),fruit,1,0,0.0,1.1264294790343077,0.4916277572049589,5,1,2,nb,3.166316295539156e-06,3.166316295539156e-06
Synset('pulasan.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.0149734342295926,7,2,2,b,1.746346566724253e-09,1.746346566724253e-09
Synset('quandong.n.04'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.7612300756721945,8,4,4,b,9.85334175678355e-09,9.85334175678355e-09
Synset('quince.n.02'),fruit,2,0,1.3401360544217686,0.8761118170266836,0.903960714860731,6,1,2,b,5.530611170650507e-07,5.530611170650507e-07
Synset('raisin.n.01'),fruit,1,3,0.0,1.0012706480304956,0.1744485590082112,6,1,1,b,7.852692006951852e-07,7.852692006951852e-07
Synset('rambutan.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.110127193688617,8,2,2,b,3.6987500263039014e-08,3.6987500263039014e-08
Synset('red_currant.n.02'),fruit,1,0,1.3401360544217686,1.1264294790343077,0.8246659153115441,11,1,2,nb,3.8151859835497154e-08,3.8151859835497154e-08
Synset('red_delicious.n.01'),fruit,1,0,0.0,1.2515883100381195,1.2052809531476414,13,1,1,nb,3.569571544535168e-08,3.569571544535168e-08
Synset('ribier.n.01'),fruit,1,0,0.0,1.1264294790343077,0.7136531959426824,6,1,1,nb,4.708391836769834e-09,4.708391836769834e-09
Synset('rome_beauty.n.01'),fruit,1,0,0.0,1.1264294790343077,0.6502173563033328,11,1,1,nb,6.021648129938601e-09,6.021648129938601e-09
Synset('sapodilla.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,1.110127193688617,6,3,2,b,4.6284884921913495e-08,4.6284884921913495e-08
Synset('saskatoon.n.02'),fruit,1,0,1.3401360544217686,1.0012706480304956,0.4440508774754468,9,4,2,nb,3.7555773633476447e-07,3.7555773633476447e-07
Synset('satsuma.n.02'),fruit,1,0,1.3401360544217686,1.1264294790343077,1.0625503139591048,7,1,2,nb,1.9532887776421956e-07,1.9532887776421956e-07
Synset('scuppernong.n.01'),fruit,1,0,0.0,1.1264294790343077,0.903960714860731,11,1,1,nb,1.8096593521363644e-08,1.8096593521363644e-08
Synset('seckel.n.01'),fruit,1,0,0.0,1.0012706480304956,0.6026404765738207,6,2,1,nb,3.1156871111197686e-08,3.1156871111197686e-08
Synset('seeded_raisin.n.01'),fruit,1,0,0.0,1.1264294790343077,0.5074867171147963,13,1,1,nb,1.343339451670927e-10,1.343339451670927e-10
Synset('seedless_raisin.n.01'),fruit,1,0,0.0,1.1264294790343077,0.3171791981967477,7,2,2,nb,2.9571366788069314e-07,2.9571366788069314e-07
Synset('slipskin_grape.n.01'),fruit,1,3,0.0,1.0012706480304956,0.7295121558525197,14,1,1,nb,3.2511543962049867e-12,3.2511543962049867e-12
Synset('sloe.n.03'),fruit,1,0,2.6802721088435373,1.0012706480304956,1.0466913540492675,4,1,3,nb,1.302556353686348e-07,1.302556353686348e-07
Synset('sour_cherry.n.03'),fruit,1,2,0.0,1.0012706480304956,0.6502173563033328,11,1,3,nb,5.1898577026830074e-08,5.1898577026830074e-08
Synset('sour_gourd.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,0.6502173563033328,10,2,3,b,1.5275709634721135e-08,1.5275709634721135e-08
Synset('stayman_winesap.n.01'),fruit,1,0,0.0,1.1264294790343077,0.983255514409918,15,1,1,nb,1.233315493292581e-09,1.233315493292581e-09
Synset('stayman.n.01'),fruit,1,0,0.0,1.1264294790343077,0.697794236032845,7,1,1,nb,3.1542196366171365e-08,3.1542196366171365e-08
Synset('sugarberry.n.02'),fruit,1,0,0.0,1.0012706480304956,1.2528578328771536,9,2,2,nb,1.1972500516114912e-07,1.1972500516114912e-07
Synset('sultana.n.01'),fruit,1,0,0.0,1.1264294790343077,0.8246659153115441,7,1,2,nb,2.951474708069345e-07,2.951474708069345e-07
Synset('sweet_calabash.n.02'),fruit,1,0,1.3401360544217686,1.0012706480304956,0.697794236032845,14,1,2,nb,1.722362618689582e-10,1.722362618689582e-10
Synset('sweet_cherry.n.02'),fruit,1,3,1.3401360544217686,1.0012706480304956,1.110127193688617,12,2,2,nb,1.4069654799048709e-07,1.4069654799048709e-07
Synset('sweet_orange.n.01'),fruit,1,3,1.3401360544217686,1.1264294790343077,0.8088069554017067,12,1,2,nb,6.492961214647637e-08,6.492961214647637e-08
Synset('tamarind.n.02'),fruit,1,0,1.3401360544217686,0.8761118170266836,2.077523748188697,8,2,2,b,4.904488532671407e-07,4.904488532671407e-07
Synset('tangerine.n.02'),fruit,1,0,1.3401360544217686,1.1264294790343077,1.316293672516503,9,1,4,nb,3.605488762901323e-07,3.605488762901323e-07
Synset('temple_orange.n.02'),fruit,1,0,1.3401360544217686,1.1264294790343077,0.9673965545000806,13,1,2,nb,9.825022383422059e-10,9.825022383422059e-10
Synset('thompson_seedless.n.01'),fruit,1,0,0.0,1.1264294790343077,0.6343583963934954,17,1,1,nb,1.286338873928251e-08,1.286338873928251e-08
Synset('tokay.n.02'),fruit,1,1,1.3401360544217686,1.1264294790343077,1.316293672516503,5,1,2,nb,6.104110077751669e-08,6.104110077751669e-08
Synset('valencia_orange.n.01'),fruit,1,0,0.0,1.2515883100381195,1.141845113508292,15,1,1,nb,8.909085175398427e-09,8.909085175398427e-09
Synset('victoria_plum.n.01'),fruit,1,0,0.0,1.0012706480304956,0.5392046369344711,13,1,1,nb,2.775073994777792e-09,2.775073994777792e-09
Synset('vinifera_grape.n.02'),fruit,1,7,1.3401360544217686,1.0012706480304956,1.0466913540492675,14,1,2,nb,2.6049291142698546e-09,2.6049291142698546e-09
Synset('windfall.n.01'),fruit,1,0,0.0,0.8761118170266836,0.5550635968443085,8,1,2,nb,7.611026249647197e-07,7.611026249647197e-07
Synset('winesap.n.01'),fruit,1,0,0.0,1.1264294790343077,0.4757687972951215,7,1,1,nb,2.0148034529906846e-08,2.0148034529906846e-08
Synset('winter_melon.n.02'),fruit,1,3,1.3401360544217686,1.1264294790343077,1.5383191112542265,12,1,2,nb,1.383509242523153e-08,1.383509242523153e-08
Synset('wintergreen.n.03'),fruit,1,0,1.3401360544217686,1.0012706480304956,0.8246659153115441,8,5,3,nb,1.426058263799167e-07,1.426058263799167e-07
Synset('accordion.n.01'),music,2,0,3.9047619047619047,0.8929219600725952,1.54406544219787,9,3,1,b,7.747910374689011e-07,7.747910374689011e-07
Synset('acoustic_guitar.n.01'),music,1,0,0.0,0.9921355111917723,0.5315635128877914,15,1,1,nb,2.0654176386363848e-07,2.0654176386363848e-07
Synset('aeolian_harp.n.01'),music,1,0,0.0,1.0913490623109496,0.9618768328445748,9,3,1,nb,2.753252238128652e-08,2.753252238128652e-08
Synset('amati.n.02'),music,1,0,0.0,1.0913490623109496,0.6960950764006791,5,1,2,nb,7.459359208095151e-08,7.459359208095151e-08
Synset('b-flat_clarinet.n.01'),music,1,0,0.0,1.2897761645493042,0.5189072387714153,14,2,1,nb,7.1984673361003004e-09,7.1984673361003004e-09
Synset('baby_grand.n.01'),music,1,0,0.0,1.0913490623109496,0.2404692082111436,10,6,1,nb,1.3246044730077813e-07,1.3246044730077813e-07
Synset('bagpipe.n.01'),music,1,1,7.809523809523809,0.9921355111917723,1.2150023151720943,7,1,1,b,1.4636178895118104e-07,1.4636178895118104e-07
Synset('balalaika.n.01'),music,1,0,0.0,0.9921355111917723,0.8353140916808149,9,1,1,b,3.597808229116595e-08,3.597808229116595e-08
Synset('bandoneon.n.01'),music,1,0,0.0,1.0913490623109496,0.5695323352369193,9,1,1,nb,1.2059432998918157e-08,1.2059432998918157e-08
Synset('banjo.n.01'),music,1,0,3.9047619047619047,0.8929219600725952,0.9998456551937028,5,1,1,b,8.188706691311413e-07,8.188706691311413e-07
Synset('baritone.n.03'),music,1,0,0.0,0.9921355111917723,0.4935946905386633,8,2,4,b,7.98657285562554e-07,7.98657285562554e-07
Synset('bass_clarinet.n.01'),music,1,0,0.0,1.2897761645493042,0.8479703657971909,13,1,1,nb,4.8404324144839125e-08,4.8404324144839125e-08
Synset('bass_drum.n.01'),music,1,0,0.0,0.9921355111917723,0.9492205587281988,9,2,1,nb,1.8342472351885616e-07,1.8342472351885616e-07
Synset('bass_horn.n.01'),music,2,2,0.0,0.8929219600725952,0.4050007717240315,4,3,1,b,3.2786004912639033e-07,3.2786004912639033e-07
Synset('bass.n.07'),music,1,6,0.0,0.793708408953418,0.8479703657971909,4,1,9,nb,9.869565177082636e-06,9.869565177082636e-06
Synset('basset_horn.n.01'),music,1,0,0.0,1.2897761645493042,0.8479703657971909,11,1,1,nb,1.1963019735812668e-08,1.1963019735812668e-08
Synset('beating-reed_instrument.n.01'),music,1,21,0.0,0.9921355111917723,0.772032721098935,4,3,5,nb,9.6720264532178e-06,9.6720264532178e-06
Synset('bones.n.01'),music,1,0,0.0,0.8929219600725952,2.5692236456243247,5,4,6,b,2.4337015788556607e-05,2.4337015788556607e-05
Synset('bongo.n.01'),music,1,0,0.0,0.9921355111917723,0.4429695940731594,5,2,2,nb,2.598291872169231e-07,2.598291872169231e-07
Synset('bowed_stringed_instrument.n.01'),music,1,11,3.9047619047619047,0.8929219600725952,0.5948448834696712,6,2,17,nb,2.6469417654735846e-05,2.6469417654735846e-05
Synset('brass.n.02'),music,1,13,3.9047619047619047,0.8929219600725952,1.8098471986417657,5,2,7,nb,8.41535244473022e-06,8.41535244473022e-06
Synset('bugle.n.01'),music,1,0,0.0,0.9921355111917723,0.8985954622626948,5,1,4,b,6.548973949401087e-07,6.548973949401087e-07
Synset('cello.n.01'),music,1,0,0.0,0.9921355111917723,0.9239080104954468,5,2,1,b,1.0898517646243135e-06,1.0898517646243135e-06
Synset('chanter.n.01'),music,1,0,3.9047619047619047,0.9921355111917723,0.7214076246334311,7,2,1,nb,1.8560482790091531e-07,1.8560482790091531e-07
Synset('chordophone.n.01'),music,1,8,0.0,0.8929219600725952,0.9745331069609507,11,1,1,nb,6.318551285408844e-09,6.318551285408844e-09
Synset('cittern.n.01'),music,1,0,0.0,0.9921355111917723,1.2403148634048464,6,5,2,nb,9.736921471818129e-08,9.736921471818129e-08
Synset('clarinet.n.01'),music,1,3,0.0,1.190562613430127,0.5695323352369193,8,1,1,b,7.850778429776348e-07,7.850778429776348e-07
Synset('clarion.n.01'),music,1,0,0.0,0.9921355111917723,0.6581262540515511,7,1,4,b,6.5247588059753e-07,6.5247588059753e-07
Synset('concert_grand.n.01'),music,1,0,0.0,1.0913490623109496,0.5948448834696712,13,2,1,nb,2.1990026965696862e-08,2.1990026965696862e-08
Synset('concertina.n.02'),music,1,1,0.0,0.9921355111917723,1.3289087822194785,10,1,3,b,1.9727082335340251e-07,1.9727082335340251e-07
Synset('contrabassoon.n.01'),music,1,0,0.0,1.2897761645493042,0.772032721098935,13,3,1,nb,1.7270227424915806e-08,1.7270227424915806e-08
Synset('cornet.n.01'),music,1,1,0.0,0.9921355111917723,1.493440345732366,4,4,12,b,2.2366599654337222e-05,2.2366599654337222e-05
Synset('diapason.n.01'),music,1,0,0.0,1.0913490623109496,0.5568760611205432,8,2,1,nb,6.824318004129314e-08,6.824318004129314e-08
Synset('double-reed_instrument.n.01'),music,1,12,3.9047619047619047,1.0913490623109496,0.810001543448063,11,2,2,nb,1.579689810052803e-08,1.579689810052803e-08
Synset('drone.n.05'),music,1,0,3.9047619047619047,0.9921355111917723,0.8985954622626948,5,3,7,nb,2.9965744032220156e-06,2.9965744032220156e-06
Synset('drum.n.01'),music,1,8,3.9047619047619047,0.8929219600725952,1.41750270103411,4,3,9,b,7.332902894569761e-06,7.332902894569761e-06
Synset('dulciana.n.01'),music,1,0,0.0,1.0913490623109496,0.7214076246334311,8,1,1,nb,5.662086594721005e-09,5.662086594721005e-09
Synset('dulcimer.n.01'),music,1,0,0.0,0.8929219600725952,1.4301589751504862,8,1,2,b,1.119616325913468e-07,1.119616325913468e-07
Synset('electric_guitar.n.01'),music,1,0,0.0,0.9921355111917723,0.6707825281679272,15,1,1,nb,2.663749546998934e-07,2.663749546998934e-07
Synset('electronic_instrument.n.01'),music,1,3,0.0,0.793708408953418,0.7214076246334311,21,2,1,nb,2.657260034107227e-08,2.657260034107227e-08
Synset('euphonium.n.01'),music,1,0,0.0,0.9921355111917723,0.9112517363790708,9,1,1,nb,2.7451057248666973e-08,2.7451057248666973e-08
Synset('fife.n.01'),music,1,0,0.0,1.0913490623109496,1.569377990430622,4,1,1,nb,7.657880134055843e-07,7.657880134055843e-07
Synset('flageolet.n.02'),music,1,1,0.0,1.0913490623109496,0.7973452693316869,9,3,2,nb,5.4113809171330525e-08,5.4113809171330525e-08
Synset('flue_pipe.n.01'),music,1,0,0.0,0.9921355111917723,1.1390646704738383,4,3,3,nb,1.0285002286386387e-06,1.0285002286386387e-06
Synset('flue_stop.n.01'),music,1,0,0.0,1.0913490623109496,0.5315635128877914,9,1,1,nb,1.616586350263536e-10,1.616586350263536e-10
Synset('flugelhorn.n.01'),music,1,0,0.0,0.9921355111917723,0.759376446982559,10,2,1,b,1.4922195627827615e-08,1.4922195627827615e-08
Synset('flute.n.01'),music,1,3,0.0,0.9921355111917723,2.0882852292020373,5,2,4,b,2.796862694516503e-06,2.796862694516503e-06
Synset('free-reed_instrument.n.01'),music,1,6,3.9047619047619047,0.8929219600725952,0.4303133199567834,20,1,1,nb,3.216994738779051e-10,3.216994738779051e-10
Synset('french_horn.n.01'),music,1,0,0.0,0.9921355111917723,1.4428152492668622,4,2,12,b,1.1341395894870487e-05,1.1341395894870487e-05
Synset('glockenspiel.n.01'),music,1,0,0.0,0.8929219600725952,1.468127797499614,12,2,1,b,4.862846913749406e-08,4.862846913749406e-08
Synset('gong.n.01'),music,1,0,0.0,0.8929219600725952,1.1896897669393425,4,2,3,b,2.3474687900280267e-06,2.3474687900280267e-06
Synset('grand_piano.n.01'),music,1,2,3.9047619047619047,0.9921355111917723,1.1517209445902146,5,2,10,nb,4.186801840127591e-05,4.186801840127591e-05
Synset('guarnerius.n.03'),music,1,0,0.0,1.0913490623109496,0.6075011575860472,10,1,3,nb,7.353835288189972e-09,7.353835288189972e-09
Synset('guitar.n.01'),music,1,6,3.9047619047619047,0.8929219600725952,1.0251582034264546,6,1,1,b,7.610921221095685e-06,7.610921221095685e-06
Synset('harmonica.n.01'),music,1,0,0.0,0.9921355111917723,1.6832844574780057,4,4,5,b,2.8709795355632863e-06,2.8709795355632863e-06
Synset('harmonium.n.01'),music,1,0,0.0,0.9921355111917723,0.9365642846118228,5,3,6,b,1.6668637309922308e-05,1.6668637309922308e-05
Synset('harp.n.01'),music,1,3,0.0,0.9921355111917723,2.392035807995061,4,1,5,b,2.3743755480542075e-06,2.3743755480542075e-06
Synset('hawaiian_guitar.n.01'),music,1,0,0.0,0.9921355111917723,1.3415650563358543,12,2,1,nb,6.691548113277576e-08,6.691548113277576e-08
Synset('heckelphone.n.01'),music,1,0,0.0,1.2897761645493042,0.6201574317024232,11,2,1,nb,1.7919810269500563e-09,1.7919810269500563e-09
Synset('helicon.n.01'),music,1,0,0.0,0.9921355111917723,0.6454699799351752,7,2,2,nb,1.3819760530891562e-07,1.3819760530891562e-07
Synset('jew's_harp.n.01'),music,1,0,0.0,0.793708408953418,1.9364099398055248,9,3,1,b,2.3049988778778285e-08,2.3049988778778285e-08
Synset('keyboard_instrument.n.01'),music,1,16,0.0,0.793708408953418,0.734063898749807,19,1,1,nb,2.8723408984632215e-08,2.8723408984632215e-08
Synset('koto.n.01'),music,1,0,0.0,0.8929219600725952,1.961722488038277,4,1,1,b,2.0648431580722554e-07,2.0648431580722554e-07
Synset('lagerphone.n.01'),music,1,0,0.0,0.8929219600725952,2.252816792714925,10,1,1,b,3.4132138308899537e-10,3.4132138308899537e-10
Synset('lute.n.02'),music,1,0,3.9047619047619047,0.9921355111917723,1.518752893965118,4,1,2,b,1.010085751363864e-06,1.010085751363864e-06
Synset('lyre.n.01'),music,1,1,0.0,1.0913490623109496,0.5948448834696712,4,1,1,nb,8.051071160056463e-07,8.051071160056463e-07
Synset('mandola.n.01'),music,1,0,0.0,1.0913490623109496,0.3164068529093995,7,1,1,nb,9.731863500667631e-09,9.731863500667631e-09
Synset('mandolin.n.01'),music,1,1,3.9047619047619047,0.9921355111917723,0.9239080104954468,8,1,1,b,3.169312737906115e-07,3.169312737906115e-07
Synset('maraca.n.01'),music,1,0,0.0,0.8929219600725952,1.3035962339867262,6,1,1,b,2.0444495367162207e-08,2.0444495367162207e-08
Synset('marimba.n.01'),music,1,0,0.0,0.8929219600725952,1.54406544219787,7,2,1,b,2.4544243028657886e-07,2.4544243028657886e-07
Synset('mechanical_piano.n.01'),music,1,0,0.0,0.9921355111917723,1.1010958481247106,7,3,1,nb,1.0643868848203816e-07,1.0643868848203816e-07
Synset('musette_pipe.n.01'),music,1,0,0.0,1.2897761645493042,0.2404692082111436,12,1,1,nb,0.0,0.0
Synset('musette.n.01'),music,1,0,0.0,1.0913490623109496,0.5315635128877914,7,2,2,nb,6.291586101219765e-08,6.291586101219765e-08
