Synsets,domain_x,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,ngram_10y_mean,ngram_1y_mean,ngram_1y_max,ngram_5y_mean,ngram_5y_max,ngram_10y_max,ngram_20y_mean,ngram_20y_max,ngram_50y_mean,ngram_50y_max,ngram_100y_mean,ngram_100y_max,ngram_200y_mean,ngram_200y_max,ngram_400y_mean,ngram_400y_max,ngram_500y_mean,ngram_500y_max
Synset('accordion.n.01'),music,2,0,3.9047619047619047,0.8929219600725952,1.54406544219787,9,3,1,b,7.747910374689011e-07,6.457575285959138e-07,6.49693351562064e-07,7.028204891806426e-07,7.774084807010695e-07,9.485872638492765e-07,7.946571095288861e-07,9.50688693990287e-07,6.154140358952039e-07,9.601527102276464e-07,5.576004138107403e-07,9.601527102276464e-07,3.353635210720318e-07,9.601527102276464e-07,1.6905757997154416e-07,9.601527102276464e-07,1.3437974863108333e-07,2.085379719574121e-06
Synset('acoustic_guitar.n.01'),music,1,0,0.0,0.9921355111917723,0.5315635128877914,15,1,1,nb,2.0654176386363848e-07,1.7871654600654097e-07,1.838589411828906e-07,2.032605333120626e-07,2.2495359042196128e-07,2.3590660402916797e-07,1.991757568029601e-07,2.3590660402916797e-07,1.1856742629215923e-07,2.3703365858995795e-07,6.02812564839521e-08,2.3703365858995795e-07,3.029203687915233e-08,2.3703365858995795e-07,1.5183789059126233e-08,2.3703365858995795e-07,1.5155309741460714e-08,1.7920616528499522e-06
Synset('aeolian_harp.n.01'),music,1,0,0.0,1.0913490623109496,0.9618768328445748,9,3,1,nb,2.753252238128652e-08,3.211373977157761e-08,3.0411637930161106e-08,3.169417697214405e-08,3.044779921246299e-08,3.044779921246299e-08,2.6323066480341126e-08,3.044779921246299e-08,2.5791393750067364e-08,3.553186439519962e-08,2.8207810652966485e-08,6.471884261838312e-08,4.3760702007030104e-08,1.2318644315723049e-07,2.477347338365435e-08,1.4735453390812836e-07,2.0140350640752766e-08,5.388195063460444e-07
Synset('amati.n.02'),music,1,0,0.0,1.0913490623109496,0.6960950764006791,5,1,2,nb,7.459359208095151e-08,8.663124753671703e-08,9.716557108907509e-08,7.489201634773106e-08,9.954536245304624e-08,9.954536245304624e-08,8.155277103363173e-08,1.0834466879217075e-07,8.137335698729817e-08,1.347875218105088e-07,8.099080414631085e-08,1.5312164336478418e-07,8.759348692839364e-08,4.838854437139162e-07,5.5509605489751295e-08,4.838854437139162e-07,4.2806445771904367e-08,4.838854437139162e-07
Synset('b-flat_clarinet.n.01'),music,1,0,0.0,1.2897761645493042,0.5189072387714153,14,2,1,nb,7.1984673361003004e-09,6.094318993898895e-09,4.955654053784286e-09,6.707862240199851e-09,6.821452000482786e-09,7.572397736632652e-09,7.867177014174508e-09,7.60761819165734e-09,8.336098095236038e-09,1.3067901552532568e-08,7.419890436286844e-09,1.3067901552532568e-08,4.051805648270121e-09,1.3067901552532568e-08,2.1355211575002448e-09,4.193104885530374e-08,1.6468153541492272e-09,4.193104885530374e-08
Synset('baby_grand.n.01'),music,1,0,0.0,1.0913490623109496,0.2404692082111436,10,6,1,nb,1.3246044730077813e-07,1.0700035150100484e-07,7.583400174482335e-08,1.2896032475518313e-07,1.042972268550102e-07,1.042972268550102e-07,1.203276938062315e-07,1.042972268550102e-07,7.890916356636045e-08,1.0506888434291817e-07,6.179501308428759e-08,1.0506888434291817e-07,3.859456257268689e-08,1.2585210029669724e-07,1.9349389030791618e-08,1.2585210029669724e-07,1.4921355771821996e-08,1.2585210029669724e-07
Synset('bagpipe.n.01'),music,1,1,7.809523809523809,0.9921355111917723,1.2150023151720943,7,1,1,b,1.4636178895118104e-07,1.3869024390045226e-07,1.4159197803120804e-07,1.4251780910967682e-07,1.7319511336211235e-07,1.9828713604397308e-07,1.6000696307070344e-07,2.2725772264031718e-07,1.5618500280671386e-07,2.476629390457674e-07,1.5357368003154573e-07,3.6177985052177064e-07,2.3282079367103086e-07,8.016527495158243e-07,2.5296642855799993e-07,2.7552169399314153e-06,2.3129132935297857e-07,5.459488647829858e-06
Synset('balalaika.n.01'),music,1,0,0.0,0.9921355111917723,0.8353140916808149,9,1,1,b,3.597808229116595e-08,3.3561459611419764e-08,3.9041096577818735e-08,3.4232563080512555e-08,3.9041096577818735e-08,4.7741412600998956e-08,3.964074164554608e-08,5.197119778976855e-08,4.102288098378868e-08,6.877514691083775e-08,3.8639377845076285e-08,6.877514691083775e-08,2.3616805157678994e-08,6.877514691083775e-08,1.3899342840701198e-08,1.0213175016815512e-07,1.0718531690617654e-08,1.0213175016815512e-07
Synset('bandoneon.n.01'),music,1,0,0.0,1.0913490623109496,0.5695323352369193,9,1,1,nb,1.2059432998918157e-08,9.293877167859677e-09,1.026396889702852e-08,1.0276277798611696e-08,1.5923421553543093e-08,1.82595156772436e-08,1.9534262194581807e-08,6.568188826161503e-08,1.2095737316029131e-08,6.568188826161503e-08,6.443351649674267e-09,6.568188826161503e-08,3.249178571994477e-09,6.568188826161503e-08,1.6286406308500995e-09,6.568188826161503e-08,1.2559324864824806e-09,6.568188826161503e-08
Synset('banjo.n.01'),music,1,0,3.9047619047619047,0.8929219600725952,0.9998456551937028,5,1,1,b,8.188706691311413e-07,7.51433660850509e-07,7.60706366786934e-07,8.361124236670273e-07,9.995893117675791e-07,9.995893117675791e-07,8.777304638874468e-07,1.0727710293423343e-06,7.723353274745843e-07,1.0727710293423343e-06,6.605938145101769e-07,1.2332250971525127e-06,4.520579068422684e-07,1.2332250971525127e-06,2.3062054940314548e-07,1.2332250971525127e-06,1.7784392367434874e-07,1.2332250971525127e-06
Synset('baritone.n.03'),music,1,0,0.0,0.9921355111917723,0.4935946905386633,8,2,4,b,7.98657285562554e-07,7.116379519452043e-07,7.29295056345336e-07,7.905709845205944e-07,8.954812518169319e-07,8.954812518169319e-07,8.932574931625312e-07,1.1449551919895384e-06,8.550894716019416e-07,1.3390431661264302e-06,8.974290944145784e-07,1.6182205140324868e-06,6.112812394539394e-07,1.6182205140324868e-06,3.1906801783397203e-07,3.754355248020147e-06,3.093478946837758e-06,0.00148148147854954
Synset('bass_clarinet.n.01'),music,1,0,0.0,1.2897761645493042,0.8479703657971909,13,1,1,nb,4.8404324144839125e-08,2.9627422709621598e-08,3.148297994526317e-08,3.3986286100221953e-08,4.366930161925353e-08,1.3289334876986914e-07,8.063848288480417e-08,1.4972264450463513e-07,9.215048161424521e-08,1.9726223587923641e-07,8.087044504717974e-08,1.9726223587923641e-07,4.52091819241622e-08,1.9726223587923641e-07,2.5723192183862834e-08,1.2279544989723945e-06,1.9836538587940378e-08,1.2279544989723945e-06
Synset('bass_drum.n.01'),music,1,0,0.0,0.9921355111917723,0.9492205587281988,9,2,1,nb,1.8342472351885616e-07,1.817694887384924e-07,1.9589409228082388e-07,1.8074467128074515e-07,2.0914182896625277e-07,2.0914182896625277e-07,2.148100402057466e-07,3.7600642244228766e-07,1.796961789222462e-07,3.7600642244228766e-07,1.4822200441805349e-07,3.7983737710689525e-07,9.091289496692623e-08,3.7983737710689525e-07,4.664245549814679e-08,3.7983737710689525e-07,3.5968508951455505e-08,3.7983737710689525e-07
Synset('bass_horn.n.01'),music,2,2,0.0,0.8929219600725952,0.4050007717240315,4,3,1,b,3.2786004912639033e-07,2.8829234530181047e-07,2.912886816197613e-07,2.922112166397807e-07,3.1809530787185736e-07,4.026626720943227e-07,5.057853652630836e-07,1.273420306091566e-06,6.207661608062221e-07,1.3153061502180208e-06,5.540727236069123e-07,1.3153061502180208e-06,3.731904594879528e-07,1.3153061502180208e-06,3.096238103661064e-07,3.214195626100036e-06,2.6146222324694174e-07,5.032256922277156e-06
Synset('bass.n.07'),music,1,6,0.0,0.793708408953418,0.8479703657971909,4,1,9,nb,9.869565177082636e-06,8.132148497708158e-06,8.229916296897954e-06,9.374900268236766e-06,1.050579644612526e-05,1.153073520754333e-05,1.124368154610996e-05,1.421790395284006e-05,1.1253888989053135e-05,1.421790395284006e-05,1.0062524647100693e-05,1.421790395284006e-05,7.825902897379858e-06,1.421790395284006e-05,5.060699453670722e-06,4.0194825942307943e-05,4.415012852305039e-06,4.0194825942307943e-05
Synset('basset_horn.n.01'),music,1,0,0.0,1.2897761645493042,0.8479703657971909,11,1,1,nb,1.1963019735812668e-08,2.148983217070688e-09,2.706869998980732e-09,2.7541597972154572e-09,4.4756132029644125e-09,8.781801330570715e-08,1.3623543790110469e-08,8.781801330570715e-08,1.5067548682397864e-08,8.798953285427125e-08,1.0937589130569877e-08,8.798953285427125e-08,6.688937546936985e-09,8.798953285427125e-08,3.352809094599337e-09,8.798953285427125e-08,2.585531628719873e-09,8.798953285427125e-08
Synset('beating-reed_instrument.n.01'),music,1,21,0.0,0.9921355111917723,0.772032721098935,4,3,5,nb,9.6720264532178e-06,9.326425297391527e-06,9.331734531770053e-06,9.731844659438549e-06,1.0292495090880038e-05,1.0784132314256567e-05,1.0430554262654882e-05,1.2305545169510879e-05,1.1218956783743735e-05,1.3390803928814421e-05,1.430250975134338e-05,2.6878299649979454e-05,1.3700968934309124e-05,2.8964506554984837e-05,9.665978344320397e-06,4.9117282514998806e-05,1.04561674262071e-05,0.0008859118534019217
Synset('bones.n.01'),music,1,0,0.0,0.8929219600725952,2.5692236456243247,5,4,6,b,2.4337015788556607e-05,2.4827974026878086e-05,2.4944983579189284e-05,2.516793404322368e-05,2.610419892334903e-05,2.610419892334903e-05,2.139601419217678e-05,2.610419892334903e-05,1.6493505097547852e-05,2.610419892334903e-05,1.641990194314419e-05,2.610419892334903e-05,2.367464252040978e-05,4.2861141764660715e-05,2.6496476980410676e-05,0.00011022147486983158,2.4421821062388698e-05,0.00015971889661159366
Synset('bongo.n.01'),music,1,0,0.0,0.9921355111917723,0.4429695940731594,5,2,2,nb,2.598291872169231e-07,2.205448994263559e-07,2.463840518274196e-07,2.48813445668609e-07,3.014002416534822e-07,3.121326193067375e-07,2.86114996392339e-07,3.6301640804481394e-07,2.8715561133226175e-07,3.6301640804481394e-07,1.952572648370476e-07,3.6301640804481394e-07,1.246627714026218e-07,6.955954274801002e-07,7.565074554546976e-08,1.3981939446239267e-06,7.033467415365266e-08,3.71893747797003e-06
Synset('bowed_stringed_instrument.n.01'),music,1,11,3.9047619047619047,0.8929219600725952,0.5948448834696712,6,2,17,nb,2.6469417654735846e-05,2.2168283781300036e-05,2.2594564370592707e-05,2.381925916987553e-05,2.657037521203165e-05,3.297417333669728e-05,2.8414041362667343e-05,3.595239104470238e-05,2.1672613420665586e-05,3.615795910150155e-05,1.6862580657696447e-05,3.615795910150155e-05,1.3301125208577017e-05,3.615795910150155e-05,1.0758311651419628e-05,3.97406473666706e-05,9.195506265335346e-06,0.00012034563042107038
Synset('brass.n.02'),music,1,13,3.9047619047619047,0.8929219600725952,1.8098471986417657,5,2,7,nb,8.41535244473022e-06,8.172749304841131e-06,8.380530516660656e-06,8.418278670409285e-06,1.0164465948037105e-05,1.0164465948037105e-05,8.37897656397521e-06,1.0199235905616888e-05,8.951299765583437e-06,1.1512038696537275e-05,1.397621036599279e-05,2.7925997301281313e-05,1.71068142086224e-05,2.7925997301281313e-05,1.575027519559899e-05,4.503713171288837e-05,1.3765013596231103e-05,0.0002166221383959055
Synset('bugle.n.01'),music,1,0,0.0,0.9921355111917723,0.8985954622626948,5,1,4,b,6.548973949401087e-07,8.002521951766539e-07,8.046190913546525e-07,6.907113624758191e-07,8.046190913546525e-07,8.099411492601405e-07,6.396383399873801e-07,8.099411492601405e-07,5.559980555522696e-07,8.099411492601405e-07,6.893054630188277e-07,1.1455696533602122e-06,1.013389395327714e-06,1.9024244339860275e-06,6.579554965072695e-07,1.9024244339860275e-06,5.278993452319995e-07,2.7345340640749782e-06
Synset('cello.n.01'),music,1,0,0.0,0.9921355111917723,0.9239080104954468,5,2,1,b,1.0898517646243135e-06,9.203430616500086e-07,8.329042486820981e-07,1.0349886145737581e-06,1.0986184832972867e-06,1.1983130718817847e-06,1.4055345225373012e-06,2.4282481092541275e-06,1.6345181835778315e-06,2.4282481092541275e-06,1.6174477604289438e-06,3.2681821977575964e-06,1.2181408847104456e-06,3.2681821977575964e-06,7.326599397307354e-07,1.2343085543875532e-05,6.204125215517748e-07,1.4452746654569637e-05
Synset('chanter.n.01'),music,1,0,3.9047619047619047,0.9921355111917723,0.7214076246334311,7,2,1,nb,1.8560482790091531e-07,3.155577664171183e-07,4.353823470637508e-07,2.1535552146197587e-07,4.3751117018153707e-07,4.3751117018153707e-07,1.8543809692556884e-07,4.3751117018153707e-07,1.7291880961044742e-07,4.3751117018153707e-07,1.7681934974698738e-07,4.3751117018153707e-07,2.383175969006583e-07,5.492224772751797e-07,3.019445405933586e-07,3.872055003739661e-06,2.7897315749857903e-07,8.838587746140547e-06
Synset('chordophone.n.01'),music,1,8,0.0,0.8929219600725952,0.9745331069609507,11,1,1,nb,6.318551285408844e-09,8.20396501080567e-09,9.375210760498298e-09,7.2019935004145425e-09,1.1456628201678143e-08,1.1456628201678143e-08,7.091218747617978e-09,2.220403672037463e-08,7.778759104645379e-09,3.540989568229236e-08,4.211027943116032e-09,3.540989568229236e-08,2.1159891654463646e-09,3.540989568229236e-08,1.0606329732037887e-09,3.540989568229236e-08,8.179111966436909e-10,3.540989568229236e-08
Synset('cittern.n.01'),music,1,0,0.0,0.9921355111917723,1.2403148634048464,6,5,2,nb,9.736921471818129e-08,5.333426665414531e-08,2.0641982068081433e-08,5.8160442027837177e-08,3.0202233824994096e-08,2.841010728893423e-07,2.579130831474861e-07,8.096819903435915e-07,4.4246567989484384e-07,8.254055927636728e-07,6.349741370252145e-07,1.0310727924789376e-06,1.2423409361144765e-06,3.4347617656749208e-06,6.881255062055941e-06,0.00011069303582189605,6.362683444389138e-06,0.00011069303582189605
Synset('clarinet.n.01'),music,1,3,0.0,1.190562613430127,0.5695323352369193,8,1,1,b,7.850778429776348e-07,5.334065384943187e-07,5.693907496606698e-07,6.797081060216925e-07,8.120385306398248e-07,1.1688997370029597e-06,1.174630713923499e-06,2.205277500166858e-06,1.4359326576761014e-06,2.792214942815008e-06,1.2872567233312432e-06,2.792214942815008e-06,7.481965696538385e-07,2.792214942815008e-06,4.066162552652683e-07,8.125864766839186e-06,3.1716225448596767e-07,8.125864766839186e-06
Synset('clarion.n.01'),music,1,0,0.0,0.9921355111917723,0.6581262540515511,7,1,4,b,6.5247588059753e-07,6.562759553574438e-07,6.574261952607685e-07,6.508767428729337e-07,6.938715735316237e-07,7.715329335411525e-07,8.189277662768155e-07,1.13691317693565e-06,9.170571062446308e-07,1.3068547417560694e-06,1.0298241437521685e-06,1.9930179071536713e-06,9.971982835245743e-07,2.190700886472996e-06,6.047365626250271e-07,3.2147054298548028e-06,5.00701014750488e-07,9.328670785180293e-06
Synset('concert_grand.n.01'),music,1,0,0.0,1.0913490623109496,0.5948448834696712,13,2,1,nb,2.1990026965696862e-08,1.8837992117604063e-08,1.8659221168171314e-08,2.0067128855017862e-08,2.3087991463111024e-08,2.3087991463111024e-08,2.6896244338526723e-08,3.087051864136825e-08,2.938242963994499e-08,4.620235410923712e-08,2.7671504127202867e-08,4.6815215488937856e-08,1.9565241196399912e-08,4.6815215488937856e-08,1.0188082602031949e-08,9.823635593875224e-08,7.856579083490023e-09,9.823635593875224e-08
Synset('concertina.n.02'),music,1,1,0.0,0.9921355111917723,1.3289087822194785,10,1,3,b,1.9727082335340251e-07,1.9267249884435955e-07,1.9832268360886474e-07,1.8971798724602232e-07,1.9844512522126934e-07,2.8305631971647927e-07,1.8834845831131966e-07,2.8305631971647927e-07,1.5771963986548474e-07,2.8377683980451707e-07,1.4384174637491336e-07,2.8377683980451707e-07,1.1927772645548726e-07,2.8377683980451707e-07,6.028889183762902e-08,2.8377683980451707e-07,4.649201082094084e-08,2.8377683980451707e-07
Synset('contrabassoon.n.01'),music,1,0,0.0,1.2897761645493042,0.772032721098935,13,3,1,nb,1.7270227424915806e-08,1.4676972583463344e-08,1.5333289235530678e-08,1.4099005361349152e-08,1.5114242246649923e-08,2.3957293038279204e-08,3.055336423776888e-08,6.662450237338025e-08,3.589268343521888e-08,1.1597395543905265e-07,3.265305199575416e-08,1.1597395543905265e-07,2.0671204591511664e-08,1.1597395543905265e-07,1.2554974309242973e-08,6.876545057821204e-07,9.681816726935447e-09,6.876545057821204e-07
Synset('cornet.n.01'),music,1,1,0.0,0.9921355111917723,1.493440345732366,4,4,12,b,2.2366599654337222e-05,3.901104261194721e-05,2.7054317399688443e-05,2.690669248735696e-05,2.7054317399688443e-05,2.7054317399688443e-05,1.986747446954976e-05,2.7054317399688443e-05,1.7392117418582e-05,2.7054317399688443e-05,1.7460456282664513e-05,2.7054317399688443e-05,2.1154607931086908e-05,2.7054317399688443e-05,2.5366100014397494e-05,7.155964840421802e-05,2.459775742579444e-05,0.0006095402641221881
Synset('diapason.n.01'),music,1,0,0.0,1.0913490623109496,0.5568760611205432,8,2,1,nb,6.824318004129314e-08,8.529938115564573e-08,9.80018945995198e-08,7.177277597074372e-08,9.983633120214108e-08,1.0009092293872257e-07,1.032721654796123e-07,2.3591283793145124e-07,1.5963266494438274e-07,5.377709166864975e-07,1.9144208628999483e-07,5.377709166864975e-07,2.890378046904729e-07,1.496404080647551e-06,2.5485279701245055e-07,2.9028432066979803e-06,2.25209997540362e-07,3.7314684959710576e-06
Synset('double-reed_instrument.n.01'),music,1,12,3.9047619047619047,1.0913490623109496,0.810001543448063,11,2,2,nb,1.579689810052803e-08,1.1935027327547587e-08,1.2451601971719128e-08,1.4425565763332796e-08,1.4503445333602372e-08,2.68256581392734e-08,3.378479024995905e-08,8.886507146810274e-08,3.874726448612709e-08,8.886507146810274e-08,3.1556989282357046e-08,8.886507146810274e-08,2.1804303422778948e-08,8.886507146810274e-08,1.1631081494027684e-08,2.4559088274145324e-07,8.969353229048273e-09,2.4559088274145324e-07
Synset('drone.n.05'),music,1,0,3.9047619047619047,0.9921355111917723,0.8985954622626948,5,3,7,nb,2.9965744032220156e-06,4.127093382932934e-06,4.048945527301839e-06,3.967166344912935e-06,4.589588229464425e-06,4.589588229464425e-06,2.1004157467130997e-06,4.589588229464425e-06,1.4196749375560604e-06,4.608916123416407e-06,1.307925873240596e-06,4.608916123416407e-06,1.2066967872740955e-06,4.608916123416407e-06,9.602564820596576e-07,4.608916123416407e-06,1.0210975753011857e-06,6.541505717905238e-05
Synset('drum.n.01'),music,1,8,3.9047619047619047,0.8929219600725952,1.41750270103411,4,3,9,b,7.332902894569761e-06,7.116568965926176e-06,7.270958008120942e-06,7.135210182665381e-06,7.557255912615801e-06,7.731293635515613e-06,7.803162905747433e-06,8.89479996146747e-06,8.840322875336576e-06,1.0707433176548875e-05,1.1196979485802557e-05,1.628106474527158e-05,1.0590940560476707e-05,1.6976735423668288e-05,8.176832382526446e-06,7.615481717948569e-05,7.147982147760152e-06,7.615481717948569e-05
Synset('dulciana.n.01'),music,1,0,0.0,1.0913490623109496,0.7214076246334311,8,1,1,nb,5.662086594721005e-09,3.2771352818927735e-09,3.8552269640557135e-09,5.882957815339651e-09,1.1238406316671501e-08,1.12747765637633e-08,8.717946509371558e-09,2.6450711010372885e-08,1.554126446590959e-08,7.603289137181335e-08,2.060224743765088e-08,9.090784480747516e-08,2.628602219028404e-08,1.911131000120747e-07,1.3767664961247892e-08,1.911131000120747e-07,1.0616987787423855e-08,1.911131000120747e-07
Synset('dulcimer.n.01'),music,1,0,0.0,0.8929219600725952,1.4301589751504862,8,1,2,b,1.119616325913468e-07,8.74282627960632e-08,9.18815254435934e-08,1.0196632366232805e-07,1.2686433714659273e-07,1.637306225599211e-07,1.4180534179172997e-07,3.980548992643662e-07,1.4891170038014706e-07,3.980548992643662e-07,1.2425248511161221e-07,3.980548992643662e-07,1.3278327832215697e-07,9.019462363646369e-07,1.0613764545629763e-07,1.4103377452556742e-06,8.184845351533721e-08,1.4103377452556742e-06
Synset('electric_guitar.n.01'),music,1,0,0.0,0.9921355111917723,0.6707825281679272,15,1,1,nb,2.663749546998934e-07,2.4006043397584165e-07,2.7993201134890455e-07,2.534067671996117e-07,2.9085313180132744e-07,3.2952256479035213e-07,2.69289657641619e-07,3.2952256479035213e-07,1.7528371371632561e-07,3.3107226482531615e-07,9.480472448979658e-08,3.3107226482531615e-07,4.765314033446424e-08,3.3107226482531615e-07,2.388598804794841e-08,3.3107226482531615e-07,1.8419771552360216e-08,3.3107226482531615e-07
